id	NoAdaptersSRR925687_NoPcr__PE	NoAdaptersSRR925688_NoPcr__PE	NoAdaptersSRR925697_NoPcr__PE	NoAdaptersSRR925703_NoPcr__PE	NoAdaptersSRR925714_NoPcr__PE	NoAdaptersSRR925716_NoPcr__PE	NoAdaptersSRR925720_NoPcr__PE	NoAdaptersSRR925721_NoPcr__PE	NoAdaptersSRR925726_NoPcr__PE	NoAdaptersSRR934634_NoPcr__PE	NoAdaptersSRR934636_NoPcr__PE
ENSG00000266714.5	0.91	0.20	0.00	2.86	2.04	0.04	0.50	5.36	0.53	0.31	41.26
ENSG00000266751.1	0.00	0.00	0.00	33.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000266754.2	0.00	0.00	0.00	4.90	1.94	6.76	0.00	0.00	0.00	2.99	0.00
ENSG00000266770.2	0.00	0.00	0.00	3.25	0.00	4.30	0.00	0.00	0.00	0.00	0.00
ENSG00000266772.1	0.00	0.00	0.00	19.28	0.00	20.62	0.00	0.00	0.00	0.00	0.00
ENSG00000266777.1	0.84	0.76	0.39	1.10	0.56	1.44	0.74	0.50	0.33	0.00	2.05
ENSG00000266820.1	2.95	7.49	1.47	0.88	0.80	0.30	0.76	9.26	3.25	2.35	3.00
ENSG00000266825.1	0.00	0.00	0.00	0.00	0.00	48.75	0.00	0.00	0.00	0.00	0.00
ENSG00000266835.4	0.15	0.00	0.00	0.49	0.00	0.00	0.18	1.22	0.00	0.00	6.79
ENSG00000266839.3	0.00	0.00	0.00	0.00	0.55	1.29	0.00	0.00	0.00	0.00	0.00
ENSG00000266850.1	0.72	0.00	0.00	1.23	1.92	0.00	0.00	0.59	0.44	0.00	0.00
ENSG00000266865.5	0.57	0.79	0.00	0.24	0.33	0.64	1.50	2.26	0.17	0.65	0.00
ENSG00000266872.1	0.40	0.00	0.00	0.69	2.18	0.57	0.06	0.00	0.00	0.00	0.00
ENSG00000266875.2	0.00	0.00	0.00	0.57	0.00	0.00	0.00	2.88	0.92	0.00	0.00
ENSG00000266896.1	0.12	0.14	0.18	0.69	0.50	1.30	0.20	0.24	0.10	0.26	0.27
ENSG00000266897.1	0.34	0.00	0.00	0.94	1.00	0.29	0.44	0.00	0.00	0.00	0.00
ENSG00000266904.4	1.80	1.63	2.08	3.44	1.26	0.07	1.45	0.17	0.09	0.00	9.43
ENSG00000266910.1	0.67	0.39	0.39	1.67	0.19	0.53	1.37	0.51	0.28	0.00	0.00
ENSG00000266916.4	0.00	0.00	2.82	1.08	5.44	0.28	0.00	0.00	0.00	0.00	3.26
ENSG00000266933.2	1.91	0.32	0.00	0.59	0.29	0.77	0.00	0.00	0.00	1.09	1.66
ENSG00000266953.5	0.00	0.46	0.00	0.00	0.00	0.00	0.34	0.00	0.00	0.00	1.28
ENSG00000266962.2	14.60	13.53	8.24	2.69	6.56	12.43	14.11	10.57	11.48	25.48	40.20
ENSG00000266964.4	1.26	2.77	0.00	0.29	0.53	0.00	0.00	0.00	0.24	1.35	0.36
ENSG00000266967.5	42.69	23.84	24.48	36.40	69.92	38.27	30.87	40.09	49.46	62.87	63.29
ENSG00000266990.1	0.41	0.32	0.00	1.62	0.23	0.85	0.00	0.42	0.00	0.00	0.23
ENSG00000266993.3	1.16	0.59	0.37	0.24	0.37	0.51	1.04	1.24	1.46	0.00	0.09
ENSG00000266995.1	0.00	0.00	0.00	2.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000267001.1	7.25	2.48	0.00	0.00	11.86	0.34	9.85	12.34	7.90	6.81	3.85
ENSG00000267002.1	1.18	1.96	1.51	1.90	2.48	0.46	0.79	0.62	0.59	1.36	2.59
ENSG00000267007.1	0.00	0.00	0.37	0.00	0.00	3.68	0.00	0.00	0.00	0.00	8.81
ENSG00000267011.4	0.00	0.00	0.00	0.00	0.48	0.20	0.00	0.00	0.00	0.00	2.30
ENSG00000267023.4	0.80	0.52	0.30	1.23	1.04	0.41	0.94	0.45	0.49	0.73	1.85
ENSG00000267028.1	0.00	1.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000267030.1	0.00	0.00	0.25	0.04	0.98	0.23	0.00	0.00	1.17	1.42	0.91
ENSG00000267040.5	0.15	1.66	0.21	1.80	1.01	0.11	1.45	1.19	1.52	0.79	3.91
ENSG00000267041.4	0.05	0.22	3.59	2.67	7.48	1.66	0.11	0.21	7.90	0.23	0.64
ENSG00000267047.1	0.41	0.24	0.00	1.16	0.25	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000267048.1	1.08	0.00	0.00	0.00	0.00	0.00	0.73	0.00	0.00	0.08	0.80
ENSG00000267049.1	0.56	0.00	0.00	0.83	1.25	0.71	0.35	0.00	0.34	0.00	0.00
ENSG00000267053.5	0.00	0.00	1.11	3.14	6.38	13.79	1.21	0.04	0.00	0.00	0.98
ENSG00000267058.1	0.47	0.37	0.57	1.24	0.00	0.28	0.05	1.11	0.00	0.00	0.67
ENSG00000267059.2	0.00	0.61	2.48	1.35	0.47	31.33	0.00	0.45	0.54	0.00	18.58
ENSG00000267060.4	0.28	0.61	0.04	0.83	1.55	0.70	0.38	0.21	2.64	0.00	0.13
ENSG00000267064.1	0.05	0.05	0.68	0.68	0.04	0.22	0.23	2.84	0.25	0.00	1.33
ENSG00000267065.2	0.16	0.09	0.02	1.34	1.01	0.59	0.13	0.12	0.05	0.13	0.10
ENSG00000267069.1	0.90	1.45	0.00	0.00	0.00	0.00	0.27	1.54	0.00	0.75	0.00
ENSG00000267070.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.55
ENSG00000267073.1	3.55	3.78	0.00	0.00	0.00	1.29	0.76	0.00	7.03	0.00	0.00
ENSG00000267078.1	0.66	4.51	0.00	0.00	0.24	0.00	0.63	0.40	0.00	0.00	0.16
ENSG00000267080.4	3.00	4.49	9.59	3.19	7.23	2.41	0.81	6.47	4.54	2.50	4.23
ENSG00000267092.2	0.24	0.85	0.83	0.48	0.00	2.18	0.92	0.77	1.20	0.00	5.27
ENSG00000267096.1	0.10	0.81	0.52	0.85	0.83	1.04	0.36	0.00	1.11	0.33	1.33
ENSG00000267100.1	7.32	8.36	2.76	9.47	11.83	18.49	6.23	4.38	13.55	7.63	8.49
ENSG00000267102.1	1.84	0.50	2.82	0.00	8.88	2.91	1.57	0.65	5.09	0.00	0.00
ENSG00000267105.1	0.00	0.00	0.00	0.43	1.49	0.39	0.00	0.00	0.00	0.00	0.00
ENSG00000267106.4	2.88	11.95	1.54	2.77	5.18	1.26	5.57	9.91	3.51	12.00	9.29
ENSG00000267117.1	1.04	0.00	0.00	0.25	0.40	0.92	0.33	1.25	0.00	0.92	0.43
ENSG00000267120.3	0.00	0.00	0.12	0.90	0.24	0.00	0.16	0.56	0.00	0.00	1.53
ENSG00000267121.4	0.36	0.03	0.75	1.80	2.24	1.07	0.61	3.19	2.29	0.00	0.27
ENSG00000267125.2	15.30	23.08	19.60	0.00	0.00	0.00	24.29	30.52	23.72	53.40	53.03
ENSG00000267127.5	0.00	0.00	0.40	0.20	0.99	0.00	0.00	0.37	0.04	0.00	1.16
ENSG00000267139.1	2.70	3.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.34	0.00
ENSG00000267140.1	0.74	0.00	0.00	0.00	0.79	0.00	0.00	0.00	1.00	0.00	0.00
ENSG00000267143.1	0.00	0.00	0.00	0.65	0.93	0.00	0.00	1.28	0.00	0.00	0.00
ENSG00000267147.2	0.10	0.00	0.27	5.17	0.00	0.00	0.00	0.00	0.13	0.00	2.82
ENSG00000267151.3	1.21	0.24	0.00	0.00	0.31	0.20	0.75	0.00	0.47	0.00	0.00
ENSG00000267157.1	0.87	0.00	0.00	0.15	1.03	0.24	0.00	0.00	0.62	0.16	0.90
ENSG00000267165.1	0.00	0.00	0.00	6.95	6.41	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000267169.1	0.54	0.15	1.50	2.65	1.39	1.45	0.53	0.38	1.76	0.21	3.50
ENSG00000267177.1	0.00	0.00	0.00	8.09	2.56	2.94	0.00	0.00	0.00	0.00	0.00
ENSG00000267182.1	0.00	0.00	0.00	1.95	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000267185.1	0.67	0.00	0.19	0.67	1.76	0.00	0.28	0.35	0.00	0.00	0.00
ENSG00000267197.1	0.00	0.49	0.70	0.75	1.20	0.35	0.00	0.00	1.03	0.00	0.00
ENSG00000267198.1	0.49	0.00	0.51	1.07	0.96	0.56	0.38	0.54	1.23	0.00	0.00
ENSG00000267199.1	0.24	0.08	0.10	1.44	0.45	0.26	0.17	0.11	0.02	0.00	3.89
ENSG00000267201.1	0.00	0.00	0.00	0.69	0.00	1.92	1.00	0.64	1.88	0.00	3.16
ENSG00000267203.1	0.00	0.00	5.05	0.00	2.39	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000267205.1	0.20	0.00	0.22	3.43	0.24	1.74	0.00	0.00	0.00	0.00	0.00
ENSG00000267213.4	0.31	0.36	0.74	1.25	0.52	0.66	0.37	0.58	0.57	0.76	2.44
ENSG00000267216.1	0.40	0.25	0.49	0.50	1.52	0.47	1.05	0.84	0.85	1.20	2.00
ENSG00000267219.1	0.32	0.00	0.00	1.14	0.13	0.00	0.39	0.24	0.00	0.53	0.00
ENSG00000267221.1	1.38	1.63	0.00	0.00	0.89	0.10	0.65	0.00	0.13	0.00	0.18
ENSG00000267226.2	0.35	0.07	0.38	1.54	1.34	0.62	0.07	0.00	0.51	0.00	0.00
ENSG00000267228.5	2.53	1.19	0.00	8.00	1.91	2.67	0.14	1.74	0.00	0.00	0.00
ENSG00000267243.4	2.54	0.44	0.00	0.00	1.90	1.65	0.00	0.00	0.00	0.06	0.00
ENSG00000267244.4	2.05	1.17	1.27	0.20	0.87	0.83	1.28	1.90	0.87	0.17	2.88
ENSG00000267247.1	0.00	0.00	0.00	0.22	0.68	1.57	0.00	0.00	0.00	0.00	1.45
ENSG00000267248.1	1.58	1.21	0.71	0.72	1.93	0.57	0.09	0.00	0.43	0.00	11.81
ENSG00000267249.1	0.46	1.08	0.30	0.24	1.43	0.87	0.56	0.35	1.43	0.00	0.39
ENSG00000267250.1	0.00	0.00	0.00	0.00	0.00	0.35	0.00	0.30	0.00	0.00	2.58
ENSG00000267254.4	0.00	0.47	4.52	3.36	5.12	0.49	0.00	0.00	0.00	0.00	13.59
ENSG00000267257.1	0.00	0.00	3.76	1.31	6.76	1.75	0.00	0.03	0.03	0.00	0.34
ENSG00000267259.1	1.19	2.47	0.06	0.47	0.20	0.18	0.11	0.99	0.03	0.45	0.18
ENSG00000267260.1	0.00	0.08	1.45	0.55	1.01	0.09	0.00	0.00	0.00	0.00	1.93
ENSG00000267261.4	0.52	0.00	0.00	0.00	0.11	0.00	0.00	0.00	1.82	0.00	0.00
ENSG00000267264.1	0.19	0.67	0.49	1.54	0.76	1.04	0.24	0.30	0.00	0.00	0.32
ENSG00000267265.4	1.83	1.05	1.87	2.37	2.51	2.09	2.21	0.42	4.17	3.28	0.76
ENSG00000267270.4	0.82	1.63	1.70	0.53	8.86	2.06	1.50	2.95	0.00	0.00	1.90
ENSG00000267272.4	0.18	0.51	0.14	0.12	0.59	0.41	0.27	0.64	0.44	0.00	1.50
ENSG00000267277.1	1.37	0.18	0.67	0.73	0.11	0.62	0.32	0.40	0.00	0.00	3.69
ENSG00000267278.4	1.30	0.71	1.38	1.85	3.99	0.45	0.88	4.76	4.30	2.99	1.42
ENSG00000267279.1	3.95	0.16	0.81	0.00	0.00	0.12	0.65	1.43	12.66	2.23	0.00
ENSG00000267280.4	2.27	3.12	0.62	1.74	1.78	2.76	0.00	0.92	0.00	0.00	4.39
ENSG00000267281.2	1.47	2.01	1.15	1.29	2.84	1.94	3.04	2.05	2.74	0.52	2.22
ENSG00000267282.1	0.00	0.65	0.00	0.00	0.43	0.00	1.42	0.00	0.00	0.00	0.93
ENSG00000267283.1	1.77	0.00	0.74	0.47	0.00	2.76	0.00	0.26	0.00	0.98	0.00
ENSG00000267284.1	0.17	1.32	0.43	3.37	7.72	4.21	0.06	1.31	2.12	0.59	2.69
ENSG00000267288.2	1.69	0.46	0.00	0.00	0.78	0.16	0.00	0.00	0.55	0.00	0.00
ENSG00000267296.2	0.58	0.58	0.87	0.88	0.56	0.17	0.17	0.17	0.11	0.47	3.48
ENSG00000267302.4	1.14	0.05	0.42	0.14	0.91	0.08	0.05	0.19	0.21	0.00	0.07
ENSG00000267303.1	0.00	0.00	0.00	0.00	7.96	0.00	0.00	0.00	0.00	0.59	0.00
ENSG00000267309.1	1.90	2.24	1.26	2.80	2.55	3.73	1.37	1.66	0.84	2.10	3.89
ENSG00000267314.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.03	0.00	0.00	0.36
ENSG00000267317.2	4.14	8.52	3.86	8.63	2.46	5.67	1.21	4.26	20.69	20.04	45.30
ENSG00000267321.1	4.90	4.85	5.07	6.72	9.59	5.52	3.80	3.36	12.57	5.24	1.53
ENSG00000267322.2	1.15	1.33	0.49	23.37	22.26	31.64	1.15	1.85	0.35	5.08	124.09
ENSG00000267323.1	0.45	0.00	0.00	0.96	0.25	1.62	0.00	0.00	0.51	0.00	2.28
ENSG00000267327.1	0.19	0.00	0.00	1.14	0.70	1.74	0.00	0.30	0.26	0.69	0.00
ENSG00000267335.2	1.28	0.00	0.00	0.00	0.00	0.13	0.00	2.85	0.00	0.00	0.00
ENSG00000267340.1	0.00	0.00	0.00	0.00	2.35	2.12	0.00	0.00	0.00	0.00	0.00
ENSG00000267342.1	0.14	0.28	0.25	0.32	0.58	0.47	0.17	0.22	0.36	0.47	1.45
ENSG00000267344.1	1.22	0.00	0.00	0.00	0.19	0.00	0.00	1.93	0.00	0.00	0.00
ENSG00000267352.1	0.42	1.46	0.20	0.57	0.09	0.69	0.82	0.34	0.69	0.53	2.76
ENSG00000267355.2	1.85	1.45	0.53	1.44	0.25	0.00	0.76	0.00	0.19	0.00	0.00
ENSG00000267368.1	15.68	195.27	13.44	35.38	19.12	19.56	13.17	18.63	25.77	68.47	16.27
ENSG00000267373.1	0.00	0.00	0.00	0.17	0.56	0.00	0.00	0.00	2.89	0.00	0.00
ENSG00000267374.1	0.72	0.14	1.31	0.25	4.05	0.38	0.89	0.12	1.41	0.45	0.09
ENSG00000267383.5	9.79	5.88	5.72	10.22	13.63	29.40	7.39	8.17	8.94	9.98	31.55
ENSG00000267390.1	0.61	1.20	0.45	0.11	0.34	0.31	0.37	0.31	0.00	0.34	4.45
ENSG00000267395.4	0.00	0.00	0.91	0.56	0.44	1.37	0.28	0.00	0.00	0.00	2.39
ENSG00000267396.1	0.11	0.57	0.04	0.00	0.00	1.69	0.44	0.00	2.66	0.13	4.58
ENSG00000267405.1	0.00	0.00	0.54	0.16	0.64	1.46	0.00	0.00	0.00	0.00	2.10
ENSG00000267419.1	0.10	2.14	0.86	2.94	1.19	1.10	0.12	0.96	3.01	0.66	6.61
ENSG00000267421.5	0.00	0.00	0.00	1.12	0.93	0.00	0.00	0.00	0.00	0.00	1.25
ENSG00000267422.1	1.59	1.04	0.12	2.06	2.10	0.68	0.00	0.00	0.00	1.10	13.63
ENSG00000267436.1	0.00	0.00	0.00	0.94	3.29	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000267448.4	0.00	0.00	0.00	1.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000267454.4	0.00	0.22	1.07	0.43	2.24	0.19	0.00	1.96	0.00	0.00	1.91
ENSG00000267456.2	0.00	0.00	0.00	0.00	0.00	0.00	0.45	1.73	0.00	0.00	0.00
ENSG00000267459.1	0.00	0.00	2.67	1.07	6.52	0.00	0.00	0.34	0.00	0.00	0.00
ENSG00000267469.1	0.00	0.00	0.00	4.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000267470.4	0.00	0.25	0.00	1.75	0.70	0.74	0.00	0.00	0.00	0.00	0.37
ENSG00000267475.1	1.32	1.16	2.72	2.38	0.93	1.38	1.84	2.05	1.23	2.81	0.55
ENSG00000267480.1	0.19	2.20	0.00	2.47	0.45	0.17	1.63	0.00	0.00	0.00	1.25
ENSG00000267481.1	0.08	0.00	0.43	1.19	0.48	0.08	0.10	0.25	0.00	0.27	0.00
ENSG00000267484.1	1.64	0.86	1.23	1.48	2.44	1.99	1.44	3.46	3.19	0.00	0.44
ENSG00000267493.3	2.15	1.31	0.78	0.41	1.51	1.87	1.44	2.02	2.68	1.22	6.50
ENSG00000267496.3	0.43	0.51	0.09	0.34	0.27	0.72	0.92	0.33	0.13	0.36	6.68
ENSG00000267500.1	0.54	0.29	1.42	0.62	1.77	0.51	0.47	0.00	1.27	0.07	0.00
ENSG00000267505.1	0.17	0.00	0.73	0.17	1.08	1.71	0.00	0.00	0.00	0.00	4.51
ENSG00000267508.4	0.42	0.47	2.21	1.14	1.56	0.78	0.50	1.11	0.00	0.29	0.67
ENSG00000267510.1	0.00	0.00	0.00	1.01	1.95	0.95	0.00	0.00	0.38	0.00	0.00
ENSG00000267512.1	0.00	0.00	0.00	2.98	4.78	0.63	4.97	0.00	0.00	0.00	0.00
ENSG00000267519.3	18.87	34.05	18.41	19.43	18.52	18.29	25.00	24.24	14.44	9.27	25.12
ENSG00000267520.2	2.13	2.91	1.93	15.17	8.69	4.53	1.61	0.75	2.94	0.48	0.27
ENSG00000267523.1	5.60	4.92	7.75	1.81	5.62	2.77	8.36	4.97	6.32	0.60	5.34
ENSG00000267530.2	0.59	0.50	0.10	0.00	0.42	0.56	0.43	0.18	3.07	1.18	0.00
ENSG00000267532.3	0.00	0.00	2.96	6.41	0.32	0.43	0.00	0.00	0.00	0.00	0.68
ENSG00000267534.2	2.27	1.21	1.67	2.40	2.87	3.98	1.28	1.51	1.77	3.05	3.29
ENSG00000267543.1	0.25	0.18	0.53	3.11	0.90	2.50	0.41	0.51	0.56	1.12	1.01
ENSG00000267544.1	0.00	1.75	0.76	1.46	1.61	0.79	0.38	0.00	0.00	1.07	0.00
ENSG00000267546.2	0.44	0.58	0.14	2.27	0.27	0.00	1.02	0.50	0.31	0.00	0.00
ENSG00000267547.1	1.09	0.43	0.63	0.56	3.34	1.47	0.00	0.00	2.03	0.00	0.00
ENSG00000267554.1	0.00	0.00	0.59	0.00	3.27	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000267565.1	0.00	0.37	0.53	0.59	1.41	0.00	0.00	0.51	0.78	0.00	0.00
ENSG00000267568.5	1.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000267575.5	2.32	5.43	8.41	14.30	11.20	12.75	6.63	9.56	3.05	8.16	16.83
ENSG00000267577.1	0.00	0.00	0.00	0.05	0.07	1.79	0.30	0.79	0.00	0.30	0.59
ENSG00000267580.1	0.32	2.06	1.91	0.72	0.16	0.28	1.26	0.00	1.98	0.00	0.10
ENSG00000267589.1	0.58	0.34	0.49	0.00	0.00	0.00	0.74	0.00	2.16	0.00	0.00
ENSG00000267601.1	7.73	5.47	0.00	0.00	29.71	29.12	0.45	44.28	5.73	21.47	173.47
ENSG00000267605.4	0.79	2.91	2.67	6.36	8.95	6.36	0.60	1.41	4.31	3.05	19.10
ENSG00000267618.4	0.00	0.73	0.00	0.00	0.95	1.49	0.54	0.00	1.38	0.00	0.75
ENSG00000267625.1	0.00	0.00	0.00	0.00	3.95	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000267633.1	0.00	2.26	7.05	7.59	3.51	0.12	0.00	0.00	4.25	2.65	9.06
ENSG00000267640.4	0.00	0.00	0.00	0.00	3.12	0.00	0.00	0.00	0.00	0.00	4.49
ENSG00000267645.4	6.99	1.24	19.17	1.48	0.00	0.00	3.58	27.49	3.87	48.92	10.24
ENSG00000267648.1	0.51	0.10	0.77	0.10	1.20	1.82	0.01	0.44	1.98	0.29	0.15
ENSG00000267649.1	0.09	0.11	0.00	0.31	0.48	0.00	0.00	0.00	0.14	0.00	3.81
ENSG00000267654.1	0.00	0.00	0.00	0.00	3.86	0.15	0.00	0.00	0.00	0.00	0.00
ENSG00000267655.1	0.23	0.14	0.00	1.11	0.87	0.66	0.00	0.36	0.14	0.00	0.00
ENSG00000267666.1	0.31	0.00	0.00	0.20	0.15	0.26	0.00	0.00	0.26	0.00	1.28
ENSG00000267673.5	54.41	32.46	44.72	11.95	25.35	50.97	32.85	40.65	51.40	45.23	68.70
ENSG00000267680.4	3.05	4.46	4.72	4.29	9.57	3.51	3.57	2.79	6.99	4.60	3.35
ENSG00000267681.1	0.72	1.64	0.58	3.29	1.80	0.00	2.05	0.00	0.00	5.99	0.00
ENSG00000267682.1	0.00	0.00	0.94	0.34	1.35	0.31	0.00	0.00	0.00	0.00	0.00
ENSG00000267696.5	1.31	2.61	3.79	10.64	4.00	1.13	2.14	1.59	3.48	2.66	7.51
ENSG00000267697.1	0.00	0.00	0.00	79.56	0.00	48.29	0.00	0.00	0.00	0.00	0.00
ENSG00000267698.1	2.72	0.96	0.47	2.14	1.56	2.93	0.67	1.67	2.20	0.92	0.00
ENSG00000267710.4	0.54	7.60	0.16	0.00	0.29	0.17	3.78	1.12	0.00	0.61	0.00
ENSG00000267727.1	0.00	2.95	0.00	0.00	0.00	0.00	1.93	0.00	0.00	1.13	2.63
ENSG00000267729.1	0.00	0.00	0.00	3.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000267735.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.05
ENSG00000267740.4	5.79	3.51	5.99	2.58	2.36	2.23	4.65	2.09	3.73	1.66	18.60
ENSG00000267745.1	0.07	0.00	1.94	0.00	4.71	0.37	0.20	0.23	2.17	0.00	0.00
ENSG00000267748.4	0.00	0.34	0.00	0.00	0.00	0.00	0.00	1.95	0.00	0.00	0.00
ENSG00000267750.4	0.59	1.09	0.00	0.47	0.37	0.13	0.16	0.12	0.04	0.18	0.07
ENSG00000267751.4	0.14	1.54	20.42	1.69	1.89	0.89	0.51	0.67	12.29	1.33	64.98
ENSG00000267755.1	0.00	0.00	0.00	5.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000267757.3	7.76	7.96	0.18	0.00	0.15	2.80	0.27	0.85	1.71	7.26	0.00
ENSG00000267761.3	0.00	0.00	0.00	0.00	0.00	3.55	0.00	0.00	0.00	0.00	0.00
ENSG00000267769.1	0.79	0.00	0.34	0.60	0.63	0.72	0.50	0.93	1.48	0.00	2.99
ENSG00000267774.2	5.57	0.00	0.00	0.00	0.00	0.79	0.24	2.51	0.67	0.00	0.11
ENSG00000267776.1	0.00	0.00	0.00	1.05	2.19	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000267787.4	0.24	0.81	0.00	0.00	0.00	0.00	0.12	0.00	0.21	0.26	1.14
ENSG00000267788.1	0.00	0.00	0.00	1.66	0.00	0.84	0.00	0.00	0.00	0.00	0.00
ENSG00000267795.4	0.57	0.63	0.00	0.19	0.12	0.35	2.59	92.59	0.00	1.45	0.00
ENSG00000267796.6	13.86	8.75	12.26	12.20	14.29	20.05	11.55	12.40	11.70	12.40	29.77
ENSG00000267800.1	0.00	0.00	0.00	1.41	1.18	1.40	0.00	0.00	0.00	0.00	0.00
ENSG00000267801.1	0.78	0.08	0.04	0.18	0.20	0.25	0.30	0.58	0.36	0.24	2.57
ENSG00000267809.1	0.87	1.02	0.92	0.35	1.82	0.65	1.11	1.83	0.65	0.10	0.00
ENSG00000267811.1	0.43	1.01	0.37	0.65	0.00	0.39	0.00	0.34	0.00	0.00	1.08
ENSG00000267827.4	0.00	0.53	0.76	0.00	0.00	0.35	0.40	1.27	0.10	1.82	1.71
ENSG00000267834.1	0.58	0.49	0.58	4.44	4.47	4.70	0.39	0.00	0.85	0.72	0.35
ENSG00000267838.2	0.35	0.31	0.31	1.23	0.73	0.50	0.32	0.00	0.11	0.00	1.03
ENSG00000267855.4	167.17	137.45	106.20	60.18	68.46	58.18	142.52	134.71	85.64	153.41	87.36
ENSG00000267858.4	0.87	0.46	1.49	2.08	0.28	2.45	0.54	0.20	1.17	1.54	27.19
ENSG00000267871.4	0.00	1.38	0.34	2.11	0.32	0.44	0.00	0.00	0.24	0.00	0.33
ENSG00000267881.1	0.00	0.19	0.00	0.00	0.00	0.00	0.12	1.00	0.00	0.00	0.00
ENSG00000267886.1	0.00	0.00	0.00	11.12	12.36	6.92	0.00	0.00	0.00	0.00	4.09
ENSG00000267892.1	0.00	0.15	0.30	0.39	1.32	0.95	0.05	0.25	0.00	0.14	0.07
ENSG00000267896.1	11.45	8.11	5.29	1.24	7.82	11.38	7.77	3.86	8.90	4.19	9.28
ENSG00000267904.1	0.53	1.03	0.61	2.17	0.99	0.97	0.00	0.00	0.00	0.60	0.30
ENSG00000267919.1	1.07	0.00	0.00	0.00	0.29	0.16	0.00	0.28	0.00	0.00	0.00
ENSG00000267939.1	1.72	0.68	0.24	5.96	2.60	4.49	0.00	0.50	0.00	0.00	0.00
ENSG00000267952.1	0.00	0.36	0.00	2.31	1.54	0.00	0.00	0.01	0.00	0.00	0.36
ENSG00000267978.4	0.00	0.00	0.40	0.00	0.00	0.53	0.00	0.00	0.00	0.00	139.64
ENSG00000267980.1	0.66	0.00	0.10	1.29	0.27	0.31	0.67	0.17	0.95	0.00	2.39
ENSG00000268001.1	0.49	0.47	1.21	0.41	1.81	1.06	0.71	0.98	3.39	0.43	0.17
ENSG00000268006.1	3.11	6.88	7.73	7.29	7.75	4.54	6.28	3.15	5.97	2.89	3.05
ENSG00000268030.1	1.73	1.86	1.16	1.94	0.95	1.40	2.03	0.85	0.95	0.84	3.22
ENSG00000268041.1	0.00	0.00	0.33	4.76	0.00	1.69	0.00	0.00	0.00	0.00	1.27
ENSG00000268043.6	2.62	1.29	3.96	3.45	4.13	1.99	3.50	1.56	3.49	1.44	5.26
ENSG00000268049.1	0.06	0.22	2.00	0.54	2.06	2.45	0.37	1.02	0.54	0.20	9.64
ENSG00000268051.1	0.00	0.00	0.00	3.55	0.40	3.10	0.00	0.00	0.00	0.00	0.00
ENSG00000268061.4	1.55	0.16	0.21	1.64	1.03	1.01	1.04	5.40	0.07	0.61	2.13
ENSG00000268069.2	1.86	1.71	0.31	0.65	0.69	1.30	1.00	0.76	0.83	0.00	2.20
ENSG00000268083.4	0.00	0.00	0.00	5.63	0.76	0.22	0.00	0.00	1.09	5.08	0.00
ENSG00000268087.1	0.00	1.71	3.10	2.36	0.81	2.49	1.44	3.06	0.45	1.35	0.00
ENSG00000268089.2	3.42	0.27	0.00	0.02	0.11	0.81	0.00	0.00	0.00	0.00	0.03
ENSG00000268093.1	0.42	0.25	0.37	0.57	0.85	1.10	0.00	0.00	0.67	0.00	0.88
ENSG00000268104.2	0.00	0.19	0.00	0.18	0.21	0.35	0.06	18.62	0.08	0.35	0.00
ENSG00000268105.1	2.93	2.80	1.08	2.10	2.51	1.58	1.72	0.98	2.81	0.28	0.43
ENSG00000268119.4	0.00	0.00	0.00	0.32	6.26	0.38	0.03	0.00	0.00	0.00	0.24
ENSG00000268120.1	0.00	0.00	0.66	0.00	0.31	0.00	0.00	0.00	0.00	0.00	1.14
ENSG00000268129.1	2.54	2.18	0.80	1.92	3.23	1.91	2.02	0.79	0.51	1.05	1.98
ENSG00000268133.1	0.00	0.00	0.00	0.00	0.00	0.00	0.17	0.88	0.00	0.76	1.93
ENSG00000268163.1	0.00	0.00	0.00	0.00	0.36	0.00	1.12	0.34	0.00	0.00	1.26
ENSG00000268186.1	0.00	0.62	0.00	0.26	0.41	0.23	0.34	0.00	0.66	1.87	0.00
ENSG00000268189.2	0.27	0.04	0.03	0.38	1.30	0.35	0.13	0.00	0.09	0.00	0.38
